participantcode,std_female,gpa,prior_num_guess,post_num_guess,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,orig_correct,fn_correct,answers_correct,std_male,female_r1,female_r2,female_r3,extrovert,agreeable,conscientious,neurotic,open,riskaversion,wtp,I,overconfidence,underconfidence,overoptimism,uncertainty1,uncertainty2,prior_minus_orig,wtpcategory,prior_downside1,post_downside,updates,gradeup_s0,gradedown_s0,betteroff_s0,worseoff_s0,gradeup_s1,gradedown_s1,betteroff_s1,worseoff_s1,gradeup_s2,gradedown_s2,betteroff_s2,worseoff_s2,gradeup_s3,gradedown_s3,betteroff_s3,worseoff_s3,gradeup_s4,gradedown_s4,betteroff_s4,worseoff_s4,gradeup_s5,gradedown_s5,betteroff_s5,worseoff_s5,gradeup_s6,gradedown_s6,betteroff_s6,worseoff_s6,gradeup_s7,gradedown_s7,betteroff_s7,worseoff_s7,gradeup_s8,gradedown_s8,betteroff_s8,worseoff_s8,gradeup_s9,gradedown_s9,betteroff_s9,worseoff_s9,irrational,everasked,num_asked,num_asked_imp
ms2hg51u,1,3.799999952316284,16,14,0,0,0,0,0,0,1,1,1,1,13,13,15,0,NA,NA,NA,4,3.5,5,1.5,5,2,0.5,1,0.6399999856948853,0.0357142873108387,1,0.4000000059604645,5.190000057220459,3,-1,0.30000001192092896,0.30000001192092896,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
o0wikbnw,1,2.5,15,15,0,0,0,0,0,0,0,0,1,1,13,14,14,0,NA,NA,NA,2,4.5,4,3.5,4,0.28999999165534973,-0.5,0,0.5833333134651184,0.303846150636673,1,0.4000000059604645,3.5999999046325684,2,-1,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
o90u61yk,1,3.799999952316284,8,9,0,0,0,0,0,0,0,0,0,0,8,8,7,0,NA,NA,NA,3,4,3.5,3,2,2,-1.5,0,0.6307692527770996,0.18333333730697632,1,0.5,4.409999847412109,0,-1,0.20000000298023224,0.20000000298023224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bmuig1pm,1,3.200000047683716,15,14,0,0,0,0,0,0,0,1,1,1,10,12,12,0,NA,NA,NA,2,5,5,5,3.5,0.20000000298023224,0,0,0.5062500238418579,0.30454546213150024,3,0.6000000238418579,6.360000133514404,5,-1,0.44999998807907104,0.10000000149011612,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
dlojm2yr,1,3.799999952316284,15,15,0,0,0,0,0,0,0,0,0,0,14,14,12,0,NA,NA,NA,4,3.5,3,2,2.5,2,-1.5,0,0.7124999761581421,0.22727273404598236,3,0.30000001192092896,4.050000190734863,1,-1,0.10000000149011612,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40cf7oa7,1,3.700000047683716,17,14,0,0,1,1,1,1,1,1,1,1,12,15,15,0,1,1,NA,2,4.5,4,2,4,1.3350000381469727,2.5,1,0.6000000238418579,0.10000000149011612,2,0.4000000059604645,4.949999809265137,5,1,0.25,0.10000000149011612,-3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
z2w0aj53,1,3.759999990463257,13,12,0,0,0,0,0,0,1,1,0,1,11,11,11,0,NA,NA,NA,2,3,3.5,4,4,0.5249999761581421,0.5,1,0.574999988079071,0.15727272629737854,2,0.25,2.2274999618530273,2,1,0.10000000149011612,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
dm9hkv98,1,3.200000047683716,13,8,0,0,0,0,1,1,1,1,1,1,6,8,8,0,0,NA,NA,1.5,2,3,4.5,4.5,1.3350000381469727,1.5,1,0.7881818413734436,0.20624999701976776,5,0.8999999761581421,8.260000228881836,7,1,0.800000011920929,0.2800000011920929,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
skjxe79k,1,2.799999952316284,12,10,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,1,NA,3,4,3.5,4,3,0.5249999761581421,-1,0,0.30454546213150024,0.20624999701976776,4,0.800000011920929,11.90999984741211,4,-1,0.550000011920929,0.20000000298023224,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6g9agwk2,1,3,13,9,0,0,0,0,0,0,0,1,1,1,6,6,5,0,NA,NA,NA,4.5,4.5,4.5,2,2,0.5249999761581421,0,0,0.6326666474342346,0.125,8,0.5,4.5,7,1,0.25,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
l2z0yw1v,1,2.5,12,10,0,0,0,0,0,0,0,0,1,1,10,10,10,0,NA,NA,NA,4.5,5,4,2,5,0.20000000298023224,-0.5,0,0.3333333432674408,0.5649999976158142,2,0.949999988079071,8.02750015258789,2,-1,0.8500000238418579,0.15000000596046448,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ytqkdm6b,1,4,15,16,0,0,0,0,0,0,0,0,1,1,15,15,15,0,NA,NA,NA,2.5,4,4,3.5,3,0.5249999761581421,-0.5,0,0.7800000309944153,0.13571429252624512,0,0.5,2.25,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
lmqmcr86,1,3,16,10,0,0,0,0,0,0,1,1,1,1,10,11,11,0,1,NA,NA,2,4.5,3,4.5,3,2,0.5,1,0.9750000238418579,0.0181818176060915,5,0,0,6,-1,0,0.3499999940395355,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
lll1tbnd,1,3.9200000762939453,5,6,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,NA,NA,3,3,3,3,3,0.5249999761581421,-1.5,0,0.25,0.7142857313156128,-3,0.5,7.610000133514404,-3,-1,0.30000001192092896,0.699999988079071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00siaacv,1,3.75,12,12,0,0,0,0,0,0,0,0,0,1,9,9,11,0,NA,NA,NA,1.5,3,4.5,4,3,0.5249999761581421,-1,0,0.6166666746139526,0.07500000298023224,1,0.4000000059604645,3.5999999046325684,3,-1,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
d2duuij4,1,3.2699999809265137,15,16,0,0,0,0,0,0,1,1,1,1,16,16,15,0,0,0,NA,2,2,3.5,3.5,4,0.5249999761581421,0.5,1,0.5699999928474426,0.16785714030265808,0,0.6000000238418579,6.360000133514404,-1,1,0.44999998807907104,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,2
j2x528m6,1,3.799999952316284,14,16,0,0,0,0,0,0,0,1,1,1,13,13,13,0,1,0,NA,4,4,3,2.5,4,1.3350000381469727,0,0,0.7428571581840515,0.28333333134651184,1,0.4000000059604645,3.240000009536743,1,0,0.30000001192092896,0.10000000149011612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
q0fyicfu,1,4,10,13,0,0,0,0,0,0,1,1,1,1,13,13,15,0,NA,NA,NA,1.5,3.5,3.5,5,3,0.20000000298023224,0.5,1,0.49799999594688416,0.1550000011920929,-5,0.550000011920929,4.427499771118164,-3,-1,0.10000000149011612,0.3499999940395355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
mh9v4q9x,1,3.812000036239624,10,9,0,0,0,0,0,0,1,1,1,1,8,9,9,0,1,NA,NA,2,3,3,4,3,0.5249999761581421,0.5,1,0.2609090805053711,0.24125000834465027,1,0.5,7.059999942779541,2,0,0.3499999940395355,0.3100000023841858,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
9ay48pf5,1,3.640000104904175,15,14,0,0,0,0,0,0,0,0,0,0,12,12,15,0,NA,NA,NA,2,3.5,4.5,4.5,4,0.20000000298023224,-1.5,0,0.30000001192092896,0.08214285224676132,0,0.5,4.889999866485596,3,-1,0.4000000059604645,0.10000000149011612,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a83x6vue,1,3,11,12,0,0,0,0,0,0,0,1,1,1,8,8,8,0,NA,NA,NA,2.5,3.5,2.5,4,3,0.20000000298023224,0,0,0.3449999988079071,0.5642856955528259,3,0.9300000071525574,6.727499961853027,3,0,0.8500000238418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
d1kwe8f3,1,3.299999952316284,19,18,0,0,0,0,0,0,0,0,0,1,16,16,17,0,NA,NA,NA,2.5,3,2.5,4.5,3,2,-1,0,0.6166666746139526,0.20000000298023224,2,0.25,1.6875,3,-1,0.25,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
kvo5eg7j,1,4,12,13,0,0,0,0,0,1,1,1,1,1,13,13,13,0,1,1,1,5,3,5,3.5,4,2,1,1,0.5314285755157471,0.2516666650772095,-1,0.3499999940395355,2.947499990463257,-1,1,0.25,0.3499999940395355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
hjgd0pps,1,2.700000047683716,17,11,0,0,0,1,1,1,0,0,0,1,10,10,11,0,1,NA,NA,2,4,3.5,3.5,3.5,0.5249999761581421,2,1,0.39444443583488464,0.296999990940094,6,0.6000000238418579,6.510000228881836,7,-1,0.5,0.6499999761581421,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
bohbw2c5,1,3.5,10,12,0,0,0,0,0,0,0,1,0,0,12,12,11,0,NA,NA,NA,3,4.5,4.5,3,3.5,2,0,0,0.24444444477558136,0.2199999988079071,-1,0.75,7.247499942779541,-2,1,0.20000000298023224,0.30000001192092896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
t3f0ro4a,1,3,4,5,0,0,0,0,0,0,0,1,1,1,9,9,10,0,NA,NA,NA,4.5,4.5,4.5,4.5,3.5,0.5249999761581421,0,0,0.39444443583488464,0.4000000059604645,-6,0.75,9.1875,-5,-1,0.25,0.30000001192092896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
ic5etbmh,1,3.799999952316284,12,9,0,0,0,0,0,1,1,1,1,1,7,7,6,0,NA,NA,NA,2.5,2.5,4,4,3,0.5249999761581421,1,1,0.6307692527770996,0.28333333134651184,6,0.5,6.010000228881836,5,1,0.4000000059604645,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
y1uwo6k6,1,3.200000047683716,12,13,0,0,0,0,0,1,0,0,1,1,12,12,12,0,NA,NA,NA,2.5,3.5,4.5,5,2.5,1.3350000381469727,1,1,0.9750000238418579,0,0,0.30000001192092896,3.0899999141693115,0,1,0.30000001192092896,0.30000001192092896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
nmf4hn40,1,3,13,10,0,0,0,0,0,0,0,1,1,1,9,11,11,0,1,NA,NA,2.5,4,4.5,3.5,4.5,1.3350000381469727,0,0,0.4055555462837219,0.3070000112056732,2,0.550000011920929,3.8475000858306885,4,-1,0.10000000149011612,0.44999998807907104,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
pxqf41ka,1,3.5999999046325684,15,15,0,0,0,1,1,1,1,1,1,1,12,14,14,0,1,1,NA,2,4,4.5,3.5,3.5,1.3350000381469727,2,1,0.4583333432674408,0.03461538627743721,1,0.5,4.5,3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
809atigm,1,2.299999952316284,19,15,0,0,0,0,1,1,1,1,1,1,12,15,15,0,NA,NA,NA,5,2.5,3,1.5,5,0.20000000298023224,1.5,1,0.6899999976158142,0.10000000149011612,4,0.30000001192092896,2.5,7,0,0.30000001192092896,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
74irbj3l,1,3.5999999046325684,10,7,0,0,0,0,0,0,0,0,0,0,7,7,8,0,NA,NA,NA,3,5,5,1.5,4.5,1.3350000381469727,-1.5,0,0.38083332777023315,0.322857141494751,2,0.800000011920929,8.149999618530273,3,-1,0.699999988079071,0.5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiny3qop,1,3.9200000762939453,15,15,0,1,1,1,1,1,1,1,1,1,15,16,16,0,0,1,NA,2,3,4,2.5,2.5,0.20000000298023224,3,1,0.5425000190734863,0.17400000989437103,-1,0.4000000059604645,3.5999999046325684,0,1,0.20000000298023224,0.10000000149011612,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
8ss9l8zp,1,3.200000047683716,12,11,0,0,0,0,0,1,1,1,1,1,12,12,14,0,1,1,1,4,3,3.5,2,2.5,0.5249999761581421,1,1,0.2916666567325592,0.3461538553237915,-2,0.6000000238418579,8.600000381469727,0,0,0.3199999928474426,0.4099999964237213,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2.9640719890594482
jmq08to0,1,3.930000066757202,10,6,0,0,0,0,0,0,1,1,1,0,6,6,7,0,0,NA,NA,4,4,4.5,3,2.5,2,0.5,1,0.5458333492279053,0.23571428656578064,3,0.8999999761581421,8.260000228881836,4,0,0.800000011920929,0.20000000298023224,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
p4zeya9t,1,3.4000000953674316,16,16,1,1,1,1,1,1,1,1,1,1,13,15,15,0,0,NA,NA,2,4,4,3,2,1.3350000381469727,3.5,1,0.699999988079071,0.0357142873108387,1,0.25,2.747499942779541,3,1,0.20000000298023224,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
hk5mi1l3,1,2.0999999046325684,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14,0,1,0,0,4.5,4,4,3,4.5,0.20000000298023224,-1.5,0,0.3333333432674408,0.08461538702249527,0,0.20000000298023224,1.7100000381469727,0,-1,0.15000000596046448,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
l2t88kvg,1,3.200000047683716,16,13,0,0,0,0,1,0,1,1,1,1,12,12,12,0,1,0,1,3.5,3.5,3,4,2.5,2,1.5,1,0.4749999940395355,0.26363635063171387,4,0.8500000238418579,5.087500095367432,4,1,0.800000011920929,0.6000000238418579,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
wg1hdi1u,1,3.0999999046325684,15,6,0,0,0,0,0,0,0,1,1,1,6,6,7,0,NA,NA,NA,3.5,5,3.5,5,3,2,0,0,0.7076923251152039,0.18333333730697632,8,0.5,6.010000228881836,9,-1,0.4000000059604645,0.8999999761581421,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
ckeurm26,1,2.809999942779541,3,12,0,0,0,0,0,0,0,0,1,1,11,11,10,0,NA,NA,NA,2.5,5,4.5,1.5,3,0.5249999761581421,-0.5,0,0.5370000004768372,0.25,-7,0.699999988079071,5.139999866485596,-8,1,0.6000000238418579,0.8999999761581421,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1p6zj5i6,1,3.9000000953674316,17,14,0,0,0,0,0,0,0,1,1,1,11,11,9,0,0,0,NA,3,5,4.5,3.5,3.5,2,0,0,0.8772727251052856,0.125,8,0.5,2.25,6,1,0.5,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,2
e7vcise7,1,2.799999952316284,15,11,0,0,0,0,0,0,0,0,1,1,10,10,10,0,NA,NA,NA,3.5,5,4,3,4.5,2,-0.5,0,0.5879999995231628,0.4611111283302307,5,0.4000000059604645,4.559999942779541,5,-1,0.30000001192092896,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
usn2eg72,1,3.9000000953674316,15,15,0,0,0,0,0,0,1,1,1,1,13,13,13,0,NA,NA,NA,2,4,3.5,4.5,2.5,1.3350000381469727,0.5,1,0.6571428775787354,0.20416666567325592,2,0.6000000238418579,6.360000133514404,2,1,0.20000000298023224,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
hgq2buuk,1,2.5999999046325684,14,10,0,0,1,1,1,1,1,1,1,1,9,9,11,0,1,0,0,4,3,2.5,2.5,4,1.3350000381469727,2.5,1,0.550000011920929,0.145454540848732,3,0.20000000298023224,1.7999999523162842,5,-1,0.10000000149011612,0,-4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
ukjn0yl7,1,3.700000047683716,15,13,1,1,1,1,1,1,1,1,1,1,11,13,13,0,NA,NA,NA,4,4,4,3,5,2,3.5,1,0.6000000238418579,0.28333333134651184,2,0.5,4.409999847412109,4,1,0.30000001192092896,0.20000000298023224,-2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
iuyzw49z,1,3.5999999046325684,15,13,0,0,0,0,0,0,0,0,0,0,15,15,16,0,NA,NA,NA,4,3.5,3,5,5,0.20000000298023224,-1.5,0,0.5,0.1599999964237213,-1,0.4000000059604645,3.5999999046325684,0,-1,0.20000000298023224,0.8999999761581421,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3m8n69h,1,4,13,12,0,0,0,1,1,1,1,1,1,1,9,11,11,0,0,0,NA,2,2,5,5,5,0.20000000298023224,2,1,0.5,0,2,0,0,4,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
37rniezm,1,4,13,12,0,0,0,0,0,1,1,1,1,1,10,10,9,0,NA,NA,NA,3,3.5,5,3,5,0.5249999761581421,1,1,0.8127272725105286,0.09749999642372131,4,0.4000000059604645,3.5999999046325684,3,1,0.20000000298023224,0.20000000298023224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1tk0i8yg,1,3.5,14,13,0,0,0,0,0,0,0,1,1,1,11,11,12,0,0,0,NA,5,4,3.5,2,4.5,0.5249999761581421,0,0,0.625,0.08999999612569809,2,0.800000011920929,6.49560022354126,3,-1,0.699999988079071,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
8alrekxf,1,3.200000047683716,15,16,0,0,0,0,0,1,1,1,1,1,15,16,16,0,NA,NA,NA,2.5,4,4,4,5,0.5249999761581421,1,1,0.7250000238418579,0.20000000298023224,-1,0.6000000238418579,8.600000381469727,0,-1,0.30000001192092896,0.30000001192092896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
p7tcyvj0,1,4,15,12,0,0,0,0,0,0,0,0,0,1,9,9,11,0,0,1,NA,3.5,4.5,4.5,4,3.5,2,-1,0,0.5388888716697693,0.13500000536441803,4,0.30000001192092896,2.609999895095825,6,-1,0.20000000298023224,0.20000000298023224,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
b9e1m98s,1,4,14,16,0,0,0,0,0,0,0,1,0,1,15,16,16,0,0,0,NA,2.5,2.5,3,2.5,3.5,0.20000000298023224,0,0,0.4375,0.10666666924953461,-2,0.20000000298023224,1.7999999523162842,-1,-1,0.10000000149011612,0.05000000074505806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,2,2
alxpu9zx,1,4,13,12,0,0,0,0,0,0,0,0,1,1,11,11,12,0,1,NA,NA,3,4,3.5,4.5,3.5,2,-0.5,0,0.6574999690055847,0.1581818163394928,1,0.6000000238418579,5.039999961853027,2,-1,0.4000000059604645,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1
92onvkne,1,2.5,14,12,0,0,0,0,0,1,1,1,1,1,10,10,10,0,0,NA,NA,3.5,4.5,2.5,5,5,2,1,1,0.699999988079071,0.21111111342906952,4,0.6499999761581421,7.033899784088135,4,1,0.3700000047683716,0.44999998807907104,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
7rgjxntt,1,3.5,15,12,0,0,0,0,0,0,0,0,0,0,9,9,10,0,NA,NA,NA,3.5,3.5,5,2,3.5,1.3350000381469727,-1.5,0,0.4449999928474426,0.0833333358168602,5,0.699999988079071,9.40999984741211,6,-1,0.4000000059604645,0.15000000596046448,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ktn5f3fh,1,1.5180000066757202,15,13,0,0,0,0,0,1,1,1,1,1,12,13,13,0,1,NA,NA,3,4.5,2.5,4.5,2.5,0.5249999761581421,1,1,0.331428587436676,0.20416666567325592,2,0.6000000238418579,6.960000038146973,3,1,0.30000001192092896,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
mzuq10tt,1,3.9600000381469727,15,15,0,0,0,0,0,0,0,0,1,1,14,14,15,0,NA,NA,NA,2,4,3.5,3.5,4.5,0.5249999761581421,-0.5,0,0.38999998569488525,0.16785714030265808,0,0.699999988079071,9.489999771118164,1,-1,0.44999998807907104,0.3499999940395355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
ipc5v0p7,1,3.700000047683716,11,10,0,0,0,0,0,0,0,0,0,0,9,9,9,0,NA,NA,NA,3,4,4.5,2,3.5,1.3350000381469727,-1.5,0,0.41090908646583557,0.3062500059604645,2,0.5,3.690000057220459,2,-1,0.4000000059604645,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owzjwfn7,1,3.700000047683716,12,9,0,0,0,0,0,0,0,1,1,1,7,7,9,0,0,1,NA,4.5,4.5,4,2.5,5,0.5249999761581421,0,0,0.3327272832393646,0.21875,3,0.6000000238418579,7.309999942779541,5,-1,0.4000000059604645,0.4000000059604645,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
