participantcode,round,std_female,std_standing,consider_regrade,num_class,control,regret3,regret4,asked,std_male,everasked,num_asked,num_asked_imp,everasked_mt,num_asked_mt,ratio_asked_mt,everasked_fn,num_asked_fn,ratio_asked_fn,orig_ngrade,fn_ngrade,part_up,part_down,posgradechange,neggradechange,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O23,O24,O25,O26,O30,O31,O32,O33,O34,O35,O36,O37,stress,pr_up,pr_same,pr_down
xcpwpu5z,2,1,3,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,50,25
xcpwpu5z,3,1,3,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,50,25
xcq9l3ib,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,5,30,65,5
xcq9l3ib,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,65,5
xcq9l3ib,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,65,5
xeo3c763,1,0,3,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,50,50,0
xeo3c763,2,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,50,0
xeo3c763,3,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,50,0
xeqdcana,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,70,20,10
xeqdcana,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,20,10
xeqdcana,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,20,10
xglle2p6,1,1,4,Yes,1,3,1,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,75,25,0
xglle2p6,2,1,4,NA,1,3,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,25,0
xglle2p6,3,1,4,NA,1,3,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,25,0
xiyki35t,1,1,1,Yes,1,5,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0,100,0
xiyki35t,2,1,1,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
xiyki35t,3,1,1,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
xmo9c0jm,1,1,4,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,70,25,5
xmo9c0jm,2,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,25,5
xmo9c0jm,3,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,25,5
xo1gu1gq,1,1,4,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,30,60,10
xo1gu1gq,2,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,60,10
xo1gu1gq,3,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,60,10
xqg2vucx,1,1,3,Yes,5,7,1,1,No,0,0,0,2.878472328186035,0,0,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.6666667461395264,16.66666603088379,60,23.33333396911621
xqg2vucx,2,1,3,NA,5,7,1,1,No,0,0,0,2.878472328186035,0,0,0.3982639014720917,0,0,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666667461395264,16.66666603088379,60,23.33333396911621
xqg2vucx,3,1,3,NA,5,7,1,1,No,0,0,0,2.878472328186035,0,0,0.3982639014720917,0,0,0.2152777761220932,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.6666667461395264,16.66666603088379,60,23.33333396911621
xqviiexa,1,0,1,No,0,7,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,30,60,10
xqviiexa,2,0,1,NA,0,7,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,60,10
xqviiexa,3,0,1,NA,0,7,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,60,10
xrizp2lc,1,0,3,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,7,0,100,0
xrizp2lc,2,0,3,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
xrizp2lc,3,0,3,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
xs481e2c,1,1,3,Yes,3,6,1,1,No,0,0,0,3,0,0,0.3982639014720917,0,0,0.2152777761220932,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,5,45,50
xs481e2c,2,1,3,NA,3,6,1,1,No,0,0,0,3,0,0,0.3982639014720917,0,0,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,5,45,50
xs481e2c,3,1,3,NA,3,6,1,1,No,0,0,0,3,0,0,0.3982639014720917,0,0,0.2152777761220932,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,5,45,50
xsx8lz44,1,0,1,Yes,1,5,2,2,Yes,1,1,1,1,1,1,0.3779761791229248,0,0,0.1949404776096344,3,3.3340001106262207,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,20,80,0
xsx8lz44,2,0,1,NA,1,5,2,2,NA,1,1,1,1,1,1,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80,0
xsx8lz44,3,0,1,NA,1,5,2,2,NA,1,1,1,1,1,1,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80,0
xsyaex6i,1,1,4,Yes,1,6,2,2,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,20,30,50
xsyaex6i,2,1,4,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,30,50
xsyaex6i,3,1,4,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,30,50
xt2xj849,1,1,3,Yes,3,6,3,3,Yes,0,1,3,3,1,3,0.3982639014720917,0,0,0.2152777761220932,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5.333333492279053,43.33333206176758,56.66666793823242,0
xt2xj849,2,1,3,NA,3,6,3,3,Yes,0,1,3,3,1,3,0.3982639014720917,0,0,0.2152777761220932,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.333333492279053,43.33333206176758,56.66666793823242,0
xt2xj849,3,1,3,NA,3,6,3,3,Yes,0,1,3,3,1,3,0.3982639014720917,0,0,0.2152777761220932,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.333333492279053,43.33333206176758,56.66666793823242,0
xuqs2tjn,1,1,2,No,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6,10,80,10
xuqs2tjn,2,1,2,NA,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
xuqs2tjn,3,1,2,NA,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
xv2j53q0,1,1,4,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,5,50,50,0
xv2j53q0,2,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,50,0
xv2j53q0,3,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,50,0
xvasfy5p,1,0,3,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,100,0
xvasfy5p,2,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,0
xvasfy5p,3,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,0
xvf3u0p8,1,1,4,Yes,1,5,1,1,Yes,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,2.3340001106262207,2.3340001106262207,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,50,50,0
xvf3u0p8,2,1,4,NA,1,5,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
xvf3u0p8,3,1,4,NA,1,5,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
xvixfwwb,1,0,2,Yes,1,7,1,1,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,3,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,100,0,0
xvixfwwb,2,0,2,NA,1,7,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0
xvixfwwb,3,0,2,NA,1,7,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0
xw41aosv,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5,50,30,20
xw41aosv,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,30,20
xw41aosv,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,30,20
xw9j9xpz,1,1,4,Yes,2,2,1,1,Yes,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,3,3.6670000553131104,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,25,75,0
xw9j9xpz,2,1,4,NA,2,2,1,1,No,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,25,75,0
xw9j9xpz,3,1,4,NA,2,2,1,1,NA,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,75,0
xxu1tfg5,1,0,2,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,5,10,90,0
xxu1tfg5,2,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,90,0
xxu1tfg5,3,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,90,0
xxwwyvwq,1,1,2,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,5,90,5
xxwwyvwq,2,1,2,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,90,5
xxwwyvwq,3,1,2,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,90,5
xza6xmxb,1,1,3,Yes,5,4,4,4,Yes,0,1,1,2.878472328186035,0,0,0.3982639014720917,1,1,0.2152777761220932,3.6670000553131104,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,50,40,10
xza6xmxb,2,1,3,NA,5,4,4,4,No,0,1,1,2.878472328186035,0,0,0.3982639014720917,1,1,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,50,40,10
xza6xmxb,3,1,3,NA,5,4,4,4,No,0,1,1,2.878472328186035,0,0,0.3982639014720917,1,1,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,50,40,10
xzu2i4si,1,1,3,Yes,2,6,1,1,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,3.6670000553131104,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,3.5,96.5,0
xzu2i4si,2,1,3,NA,2,6,1,1,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.6670000553131104,3.6670000553131104,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,96.5,0
xzu2i4si,3,1,3,NA,2,6,1,1,NA,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,96.5,0
y061lsvq,1,1,3,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,50,50,0
y061lsvq,2,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
y061lsvq,3,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
y1sj3pp4,1,0,2,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,75,25,0
y1sj3pp4,2,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,25,0
y1sj3pp4,3,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,25,0
y1uwo6k6,1,1,2,No,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,30,60,10
y1uwo6k6,2,1,2,NA,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,60,10
y1uwo6k6,3,1,2,NA,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,60,10
y22vwiw5,1,1,4,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,100,0
y22vwiw5,2,1,4,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0
y22vwiw5,3,1,4,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0
y23shhcv,1,0,3,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,70,30,0
y23shhcv,2,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,30,0
y23shhcv,3,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,30,0
y27ffqws,1,1,3,Yes,1,3,1,1,Yes,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,50,50,0
y27ffqws,2,1,3,NA,1,3,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
y27ffqws,3,1,3,NA,1,3,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
y2gs706r,1,1,3,Yes,2,5,2,2,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,2.3340001106262207,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,85,15,0
y2gs706r,2,1,3,NA,2,5,2,2,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,2.3340001106262207,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,15,0
y2gs706r,3,1,3,NA,2,5,2,2,NA,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,15,0
y4o22eo8,1,1,3,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,50,50,0
y4o22eo8,2,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,50,0
y4o22eo8,3,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,50,0
y4ose0ck,1,0,3,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,50,50,0
